location_id,date,maxTemp,minTemp,prcp
ST1085,20041016,84.4,65.1,0
ST1085,20041023,90.4,68.1,0
ST1085,20041030,86.4,67,0
ST1085,20041106,87.5,66.6,0
ST1085,20041113,85,65.8,0
ST1085,20041120,78.3,62.2,0
ST1085,20041127,67.3,52.5,0.04
ST1085,20041204,71.2,50.5,0
ST1085,20041211,71.1,51.6,0
ST1085,20041218,65.2,50.3,0.16
ST1085,20041225,67.1,51,0.01
ST1085,20050101,71.7,50.5,0
ST1085,20050108,64.6,52,0.09
ST1085,20050115,65.7,50.3,0
ST1085,20050122,63.7,49.3,0.04
ST1085,20050129,74.7,54,0
ST1085,20050205,68.3,52.5,0
ST1085,20050212,60.1,45,0.03
ST1085,20050219,75.9,53.3,0
ST1085,20050226,71.7,53.5,0
ST1085,20050305,79,59.1,0
ST1085,20050312,72.5,56.2,0.2
ST1085,20050319,69.8,50.3,0
ST1085,20050326,73.2,53.6,0
ST1085,20050402,81.3,56.8,0
ST1085,20050409,75.2,53.6,0
ST1085,20050416,84.8,59.7,0
ST1085,20050423,89.4,63.3,0.1
ST1085,20050430,82,59.1,0
ST1085,20050507,84.1,61.8,0
ST1085,20050514,86.4,62.7,0
ST1085,20050521,93,66,0
ST1085,20050528,89.4,67,0
ST1085,20050604,89.9,70,0
ST1085,20050611,93.1,69.1,0
ST1085,20050618,91.9,70.3,0
ST1085,20050625,95,72.8,0
ST1085,20050702,93.7,71.8,0
ST1085,20050709,93,73.8,0
ST1085,20050716,95.6,74.2,0
ST1085,20050723,95.4,73.9,0
ST1085,20050730,95.9,75.1,0
ST1085,20050806,98.5,77.6,0
ST1085,20050813,94.1,75.6,0
ST1085,20050820,95.1,74.7,0
ST1085,20050827,93,74.3,0
ST1085,20050903,95.2,74.8,0
ST1085,20050910,90.2,71,0
ST1085,20050917,92.9,72,0
ST1085,20050924,92.8,72.3,0
ST1085,20051001,91.9,72.3,0
ST1085,20051008,87.8,69.2,0
ST1085,20051015,87.6,68,0
ST1085,20051022,79.2,62.9,0
ST1085,20051029,82.9,61.9,0
ST1085,20051105,73.9,58.6,0
ST1085,20051112,74.5,57.2,0
ST1085,20051119,73.7,55.3,0
ST1085,20051126,75,53.6,0.02
ST1085,20051203,83.6,60.6,0
ST1085,20051210,73,55.8,0
ST1085,20051217,72.1,57.1,0.12
ST1085,20051224,65.7,50.4,0
ST1085,20051231,66.9,46.5,0.02
ST1085,20060107,72.5,53.9,0
ST1085,20060114,63,47.3,0.08
ST1085,20060121,65.2,47.4,0
ST1085,20060128,66.6,50.9,0
ST1085,20060204,67.6,48,0
ST1085,20060211,68.8,49.7,0
ST1085,20060218,65.7,50,0.2
ST1085,20060225,74,54.4,0
ST1085,20060304,76.4,55.1,0
ST1085,20060311,72.3,52.6,0
ST1085,20060318,74,53.5,0
ST1085,20060325,84.6,59.2,0
ST1085,20060401,74,56.9,0.74
ST1085,20060408,78.2,57.8,0.1
ST1085,20060415,81.9,60,0
ST1085,20060422,88,63.1,0
ST1085,20060429,85,62.4,0
ST1085,20060506,85.7,62.5,0
ST1085,20060513,84.9,61.4,0
ST1085,20060520,84.8,63.6,0
ST1085,20060527,94.7,67.3,0
ST1085,20060603,95.8,70.1,0
ST1085,20060610,95.1,70.8,0
ST1085,20060617,89.1,67.2,0
ST1085,20060624,95.2,71.9,0
ST1085,20060701,96.6,75,0
ST1085,20060708,93.3,74.2,0
ST1085,20060715,94.2,73.8,0
ST1085,20060722,92.3,73.5,0
ST1085,20060729,94,73.5,0
ST1085,20060805,96.1,74.7,0
ST1085,20060812,93.7,73.6,0
ST1085,20060819,95.3,75.5,0
ST1085,20060826,99.3,77.2,0
ST1085,20060902,94,74.3,0
ST1085,20060909,92.9,73.1,0
ST1085,20060916,91.9,72.9,0
ST1085,20060923,92.2,72,0
ST1085,20060930,95.1,71.7,0
ST1085,20061007,88.1,69.7,0
ST1085,20061014,90.6,70.3,0
ST1085,20061021,84.7,67.2,0
ST1085,20061028,82,65.2,0
ST1085,20061104,80.4,64,0
ST1085,20061111,71.8,55.2,0
ST1085,20061118,74.4,56.4,0
ST1085,20061125,73.1,54.3,0.04
ST1085,20061202,74,51.6,0
ST1085,20061209,70.3,52.4,0.06
ST1085,20061216,69.1,52.8,0
ST1085,20061223,69.4,48.3,0
ST1085,20061230,61.5,45.5,0.08
ST1085,20070106,63.6,47.4,0
ST1085,20070113,64.3,48.3,0
ST1085,20070120,66.7,46.9,0.01
ST1085,20070127,69.9,46.6,0
ST1085,20070203,65.7,49.4,0
ST1085,20070210,63,48.2,0.3
ST1085,20070217,71.7,54.7,0
ST1085,20070224,74.8,56.1,0
ST1085,20070303,71.9,54.1,0.12
ST1085,20070310,75,53.2,0
ST1085,20070317,69.7,55.1,0.02
ST1085,20070324,78.9,55.8,0.02
ST1085,20070331,78.1,54.8,0
ST1085,20070407,83.7,58.4,0
ST1085,20070414,74.7,57.6,0.08
ST1085,20070421,81.9,58.8,0.04
ST1085,20070428,86.1,60.7,0
ST1085,20070505,88.3,61.7,0
ST1085,20070512,90.1,67.3,0
ST1085,20070519,92,67.9,0
ST1085,20070526,90.6,67.3,0
ST1085,20070602,91.8,69,0
ST1085,20070609,92.2,68.1,0
ST1085,20070616,93.4,69.8,0
ST1085,20070623,96.8,72.5,0
ST1085,20070630,102.9,76.5,0
ST1085,20070707,94.3,74.1,0
ST1085,20070714,94.4,74,0
ST1085,20070721,95.4,74.5,0
ST1085,20070728,101,77.4,0
ST1085,20070804,96.4,77.3,0
ST1085,20070811,92.7,74.9,0
ST1085,20070818,93.1,74.9,0
ST1085,20070825,97.6,75.8,0
ST1085,20070901,95.8,76.9,0
ST1085,20070908,94.7,75.1,0
ST1085,20070915,88.3,70.4,0
ST1085,20070922,90.1,70.3,0
ST1085,20070929,87.9,69.8,0
ST1085,20071006,89,71.1,0
ST1085,20071013,87.4,68.6,0
ST1085,20071020,85,67.2,0.19
ST1085,20071027,89,68.1,0
ST1085,20071103,88.1,67.4,0
ST1085,20071110,85.1,64.4,0
ST1085,20071117,76.8,59,0
ST1085,20071124,74.2,58.1,0
ST1085,20071201,75.2,54.8,0
ST1085,20071208,71.3,55.6,0
ST1085,20071215,72.3,52.4,0
ST1085,20071222,67.5,51.1,0.01
ST1085,20071229,70,50.3,0
ST1085,20080105,67.5,50.2,0
ST1085,20080112,63.8,46.7,0.17
ST1085,20080119,63.2,41.6,0
ST1085,20080126,62.3,47.3,0.16
ST1085,20080202,61.9,47.1,0.08
ST1085,20080209,68.8,48.5,0
ST1085,20080216,65.8,50.8,0.01
ST1085,20080223,64.7,46.6,0.02
ST1085,20080301,70.1,51.8,0.24
ST1085,20080308,80.7,57.5,0
ST1085,20080315,75.5,56.7,0
ST1085,20080322,86.8,61.6,0
ST1085,20080329,87.3,63.7,0
ST1085,20080405,77.9,56.4,0
ST1085,20080412,80.2,59.2,0
ST1085,20080419,88.4,62,0
ST1085,20080426,91.2,65.3,0.02
ST1085,20080503,81.9,60.3,0
ST1085,20080510,86.6,64.1,0
ST1085,20080517,89.6,66.4,0
ST1085,20080524,92.4,67.7,0
ST1085,20080531,92.5,69.1,0
ST1085,20080607,96.8,72,0
ST1085,20080614,95.7,72.6,0
ST1085,20080621,96.9,72.7,0
ST1085,20080628,97.2,76,0
ST1085,20080705,95.4,75.3,0
ST1085,20080712,96.9,76.6,0
ST1085,20080719,94.8,74.8,0
ST1085,20080726,95,75.2,0
ST1085,20080802,94.7,75.9,0
ST1085,20080809,95.6,74.2,0
ST1085,20080816,96.3,76.7,0
ST1085,20080823,98,77.3,0
ST1085,20080830,98.2,77.9,0
ST1085,20080906,92.4,74.5,0
ST1085,20080913,95.6,75.3,0
ST1085,20080920,94.8,74.8,0
ST1085,20080927,95.1,75.7,0
ST1085,20081004,91,70.5,0
ST1085,20081011,87.9,70.1,0
ST1085,20081018,84.3,67.4,0
ST1085,20081025,81.6,67,0.16
ST1085,20081101,78.1,63.5,0.03
ST1085,20081108,82.5,63.8,0
ST1085,20081115,78.1,61.5,0
ST1085,20081122,77.4,60.9,0
ST1085,20081129,78.7,60,0
ST1085,20081206,81.9,58.6,0
ST1085,20081213,72.2,56.6,0
ST1085,20081220,73.8,55.1,0
ST1085,20081227,65.5,54.1,0
ST1085,20090103,64.8,50,0.01
ST1085,20090110,68.5,50.6,0
ST1085,20090117,72.8,52.6,0
ST1085,20090124,70.2,55.7,0
ST1085,20090131,70.9,55.9,0
ST1085,20090207,74.9,53.6,0
ST1085,20090214,74.8,57.3,0
ST1085,20090221,69,54.5,0
ST1085,20090228,68,52.7,0.02
ST1085,20090307,78.4,58.6,0.02
ST1085,20090314,73.3,56.2,0
ST1085,20090321,71.2,52.5,0
ST1085,20090328,73.9,55,0
ST1085,20090404,78.2,57.2,0
ST1085,20090411,80.9,61.5,0
ST1085,20090418,86.1,62.3,0
ST1085,20090425,85.7,61.7,0
ST1085,20090502,81.4,61.4,0
ST1085,20090509,85.6,64.5,0.02
ST1085,20090516,87,63.7,0
ST1085,20090523,95.1,72,0
ST1085,20090530,88.4,69,0
ST1085,20090606,97.1,71.7,0
ST1085,20090613,96,73.7,0
ST1085,20090620,95.7,75.6,0
ST1085,20090627,99.3,77.8,0
ST1085,20090704,97.8,77.2,0
ST1085,20090711,96.4,76.8,0
ST1085,20090718,95.5,78.3,0
ST1085,20090725,97.9,77.3,0
ST1085,20090801,98,77.3,0
ST1085,20090808,96.7,76.6,0
ST1085,20090815,93.4,75.6,0
ST1085,20090822,94.1,75.3,0
ST1085,20090829,92.9,75.5,0
ST1085,20090905,91.7,74.1,0
ST1085,20090912,93.2,75.3,0
ST1085,20090919,92.2,74.5,0
ST1085,20090926,90.1,71.6,0
ST1085,20091003,89.8,71.8,0
ST1085,20091010,87.6,70.1,0
ST1085,20091017,91.7,71.3,0
ST1085,20091024,89.6,71.5,0
ST1085,20091031,84.8,69.3,0
ST1085,20091107,79.8,62.3,0
ST1085,20091114,79.9,63.1,0
ST1085,20091121,73.8,58.7,0
ST1085,20091128,73.9,57.3,0.12
ST1085,20091205,73.2,55.9,0
ST1085,20091212,69.2,58.5,0
ST1085,20091219,71.5,56.8,0
ST1085,20091226,73.3,57,0
ST1085,20100102,74.5,57,0
ST1085,20100109,73.1,53.7,0
ST1085,20100116,72.7,54.5,0
ST1085,20100123,69.2,55.2,0.09
ST1085,20100130,69.6,52.5,0
ST1085,20100206,65.3,51.8,0
ST1085,20100213,78.3,55.2,0
ST1085,20100220,87.7,63.5,0
ST1085,20100227,71.9,56.5,0.24
ST1085,20100306,76.6,58.9,0
ST1085,20100313,90.8,65.6,0
ST1085,20100320,75,57.5,0
ST1085,20100327,75.2,57.3,0
ST1085,20100403,83.8,60.6,0
ST1085,20100410,80.6,60.2,0
ST1085,20100417,82.8,60,0
ST1085,20100424,86.4,66.1,0.04
ST1085,20100501,84.4,64.2,0
ST1085,20100508,89.6,64.8,0
ST1085,20100515,94.8,70.1,1.97
ST1085,20100522,88.1,68,0
ST1085,20100529,88.5,68.5,0
ST1085,20100605,95.9,71.1,0
ST1085,20100612,92.3,72,0
ST1085,20100619,98.3,75.7,0
ST1085,20100626,98.7,77.7,0
ST1085,20100703,92.9,73.5,0
ST1085,20100710,94,73.7,0
ST1085,20100717,95.2,74.6,0
ST1085,20100724,95.3,76.4,0
ST1085,20100731,97.8,77.7,0
ST1085,20100807,100.5,78.7,0
ST1085,20100814,95.7,77.2,0
ST1085,20100821,101,78.7,0
ST1085,20100828,98.2,78.5,0
ST1085,20100904,94.6,76.3,0
ST1085,20100911,93.9,74.7,0
ST1085,20100918,90.7,72.3,0
ST1085,20100925,92.9,73.7,0
ST1085,20101002,100,75.8,0
ST1085,20101009,87.8,71.1,0
ST1085,20101016,94.1,71.3,0
ST1085,20101023,91.7,73.2,0
ST1085,20101030,84.2,65.5,0
ST1085,20101106,82.6,64.3,0
ST1085,20101113,83,63.4,0
ST1085,20101120,79.5,62.6,0
ST1085,20101127,77.2,58.8,0
ST1085,20101204,79.9,57,0
ST1085,20101211,71.6,56.3,0
ST1085,20101218,67.6,53.4,0
ST1085,20101225,72.4,52.4,0
ST1085,20110101,72.9,54.5,0
ST1085,20110108,67,51,0
ST1085,20110115,66.1,50.4,0.12
ST1085,20110122,66.5,50.7,0
ST1085,20110129,70.1,52.5,0
ST1085,20110205,70.5,55.2,0
ST1085,20110212,66.9,53.9,0.02
ST1085,20110219,72.1,54.9,0
ST1085,20110226,73.6,55.4,0
ST1085,20110305,74.2,53.7,0
ST1085,20110312,69.4,51.7,0
ST1085,20110319,78.4,51.7,0
ST1085,20110326,72.3,55.9,0
ST1085,20110402,79.4,55.7,0
ST1085,20110409,75,57.4,0.59
ST1085,20110416,84,60.8,0
ST1085,20110423,82.5,62.5,0
ST1085,20110430,82.7,61.7,0
ST1085,20110507,90.8,66.7,0
ST1085,20110514,82,62.5,0
ST1085,20110521,86.9,64.3,0
ST1085,20110528,94.8,69.7,0
ST1085,20110604,89.5,68,0
ST1085,20110611,96.6,72.1,0
ST1085,20110618,90.4,70.4,0
ST1085,20110625,94.3,72,0
ST1085,20110702,89.4,70.4,0
ST1085,20110709,94.6,72.5,0
ST1085,20110716,97,75.2,0
ST1085,20110723,99.3,75.5,0
ST1085,20110730,97,75.2,0
ST1085,20110806,95.5,75.2,0
ST1085,20110813,93.9,75.1,0
ST1085,20110820,92.4,74.2,0
ST1085,20110827,96,75.7,0
ST1085,20110903,91.9,74.2,0
ST1085,20110910,93.6,74.8,0
ST1085,20110917,92.4,73.6,0
ST1085,20110924,91.1,72.9,0
ST1085,20111001,88.9,71.6,0
ST1085,20111008,87.8,69.3,0
ST1085,20111015,87.6,68.4,0
ST1085,20111022,82.4,62.9,0
ST1085,20111029,79.3,63.5,0
ST1085,20111105,75.9,59.7,0
ST1085,20111112,77.3,57,0
ST1085,20111119,69.7,56.2,0.35
ST1085,20111126,69.3,54.3,0
ST1085,20111203,68.4,53.5,0.02
ST1085,20111210,68.8,51,0
ST1085,20111217,67.3,49.3,0
ST1085,20111224,68.1,51.2,0.03
ST1085,20111231,65.1,49.4,0.04
ST1085,20120107,63.6,48.9,0
ST1085,20120114,61.7,46.7,0
ST1085,20120121,61.9,45.8,0
ST1085,20120128,65.4,50.6,0.08
ST1085,20120204,64.4,47.8,0
ST1085,20120211,66.5,46.2,0
ST1085,20120218,66.1,52,0.04
ST1085,20120225,66.6,48.6,0
ST1085,20120303,63,49.5,0.2
ST1085,20120310,72.3,51.9,0
ST1085,20120317,71.7,55.4,0
ST1085,20120324,70.8,49.5,0
ST1085,20120331,72.2,54.9,0
ST1085,20120407,86.3,61.9,0
ST1085,20120414,84.3,62,0
ST1085,20120421,84,60.1,0
ST1085,20120428,85.3,61,0
ST1085,20120505,89,65.8,0
ST1085,20120512,90.8,65.7,0
ST1085,20120519,89.7,68.4,0
ST1085,20120526,90.7,68.4,0
ST1085,20120602,92.8,70.5,0
ST1085,20120609,92.8,69.6,0
ST1085,20120616,95.8,71.8,0
ST1085,20120623,97.9,75.9,0
ST1085,20120630,95.6,75,0
ST1085,20120707,95.1,74.8,0
ST1085,20120714,96.6,76.2,0
ST1085,20120721,98.8,77.4,0
ST1085,20120728,95.5,76.5,0
ST1085,20120804,96.4,77.7,0
ST1085,20120811,98.5,78.2,1.97
ST1085,20120818,96.4,77.6,0
ST1085,20120825,95.2,75.3,0
ST1085,20120901,93.9,75.4,0
ST1085,20120908,92.8,73.9,0
ST1085,20120915,90.4,72.1,0
ST1085,20120922,92.2,72.7,0
ST1085,20120929,89.1,69.7,0
ST1085,20121006,88.2,71.2,0
ST1085,20121013,87,70.2,0
ST1085,20121020,90.2,69.8,0
ST1085,20121027,85.4,68.1,0
ST1085,20121103,85.8,66.7,0
ST1085,20121110,82,67.2,0
ST1085,20121117,76.8,61.5,0
ST1085,20121124,76.8,61.2,0
ST1085,20121201,75.8,57.2,0
ST1085,20121208,73.3,58.8,0
ST1085,20121215,67.9,52.4,0
ST1085,20121222,66.8,52.9,0
ST1085,20121229,66.9,52,0.01
ST1085,20130105,67.8,50.7,0.02
ST1085,20130112,60.7,48.2,0.35
ST1085,20130119,68.6,49.5,0
ST1085,20130126,73.6,54.6,0
ST1085,20130202,64,49.7,0.06
ST1085,20130209,72.2,53.9,0
ST1085,20130216,68.2,51.1,0
ST1085,20130223,72,53.2,0
ST1085,20130302,75.1,53.6,0
ST1085,20130309,74,54.6,0
ST1085,20130316,87.3,62.1,0
ST1085,20130323,74.9,55,0
ST1085,20130330,80.9,57.1,0
ST1085,20130406,84.1,60.7,0
ST1085,20130413,78.9,59.7,0
ST1085,20130420,75.8,57.8,0
ST1085,20130427,80.2,57.7,0
ST1085,20130504,95.1,66.1,0
ST1085,20130511,91,67.8,0
ST1085,20130518,87,66.4,0
ST1085,20130525,95.4,70.5,0
ST1085,20130601,97.5,71.8,0
ST1085,20130608,97.3,71.8,0
ST1085,20130615,89.1,69.6,0
ST1085,20130622,94,73.4,0
ST1085,20130629,94.1,73.8,0
ST1085,20130706,90.1,72,0
ST1085,20130713,90.8,72.8,0
ST1085,20130720,91.4,73.6,0
ST1085,20130727,93,72.9,0
ST1085,20130803,96.5,75,0
ST1085,20130810,96.2,74.9,0
ST1085,20130817,94.7,75.2,0
ST1085,20130824,94.2,75.2,0
ST1085,20130831,94.5,74.1,0
ST1085,20130907,91.3,74.1,0
ST1085,20130914,93,71.5,0
ST1085,20130921,94.5,73.7,0
ST1085,20130928,86.7,69.3,0
ST1085,20131005,85.7,68.2,0
ST1085,20131012,83,62,0
ST1085,20131019,84,65.7,0
ST1085,20131026,81,61.1,0
ST1085,20131102,78.5,63.1,0
ST1085,20131109,79.9,64.1,0
ST1085,20131116,78.6,62.4,0
ST1085,20131123,76.7,60.3,3.81
ST1085,20131130,79.6,62.3,0
ST1085,20131207,76,61.5,0
ST1085,20131214,59.7,48.9,0.11
ST1085,20131221,63.2,45.7,0.08
ST1085,20131228,69,50.4,0
ST1085,20140104,64.7,50.8,0
ST1085,20140111,65.2,49.9,0
ST1085,20140118,68.1,50.9,0
ST1085,20140125,71.5,52.9,0
ST1085,20140201,70.5,52.2,0
ST1085,20140208,67.2,52.4,0
ST1085,20140215,69.3,49.9,0.31
ST1085,20140222,72.5,52.2,0.01
ST1085,20140301,71.6,53.8,0
ST1085,20140308,78.8,60.2,0
ST1085,20140315,68.9,53.1,0.02
ST1085,20140322,75.6,56.5,0.01
ST1085,20140329,79.3,56.5,0
ST1085,20140405,76.2,55.7,0
ST1085,20140412,81.2,59.8,0
ST1085,20140419,84.8,62.9,0.02
ST1085,20140426,87.3,62.5,0
ST1085,20140503,90.9,65.6,0
ST1085,20140510,87.3,70.6,0
ST1085,20140517,85.8,64.8,0
ST1085,20140524,87.5,65.8,0
ST1085,20140531,94.5,70.1,0
ST1085,20140607,91.6,69.7,0
ST1085,20140614,90.3,71,0
ST1085,20140621,95.6,73.3,0
ST1085,20140628,95.1,71.4,0
ST1085,20140705,95.1,74.1,0
ST1085,20140712,96.7,74.3,0
ST1085,20140719,90,72.7,0
ST1085,20140726,93.1,74.7,0
ST1085,20140802,95.8,75.4,0
ST1085,20140809,94.5,77.4,0
ST1085,20140816,95.3,75.1,0
ST1085,20140823,95.6,76.2,0
ST1085,20140830,97.7,75.9,0
ST1085,20140906,95.1,75.3,0
ST1085,20140913,92.1,74.9,0
ST1085,20140920,92.9,74.3,0
ST1085,20140927,95,74.3,0
ST1085,20141004,84.8,69.7,0
ST1085,20141011,88.2,68,0
ST1085,20141018,84.4,67.2,0
ST1085,20141025,84.1,66.5,0
ST1085,20141101,81.6,64.9,0
ST1085,20141108,79.4,61.6,0
ST1085,20141115,78.7,61.6,0
ST1085,20141122,75,59.3,0
ST1085,20141129,68.3,55.3,0.17
ST1085,20141206,78.4,57.4,0
ST1085,20141213,72.2,55.5,0
ST1085,20141220,70.3,54.5,0
ST1085,20141227,67.6,51.5,0
ST1085,20150103,65.4,50,1.97
ST1085,20150110,57.1,45.4,0.03
ST1085,20150117,62.8,50.8,0
ST1085,20150124,72.1,51.8,0
ST1085,20150131,67.6,52.8,0
ST1085,20150207,74.3,52.7,0
ST1085,20150214,63,49.3,0
ST1085,20150221,60.6,46.8,0.06
ST1085,20150228,71.3,52.5,0.06
ST1085,20150307,73.3,53.3,0
ST1085,20150314,74.7,58.1,0.01
ST1085,20150321,69.7,52.6,0
ST1085,20150328,81,57,0
ST1085,20150404,76.9,59.2,0
ST1085,20150411,78.9,57.8,0.01
ST1085,20150418,74.1,54.5,0
ST1085,20150425,80.6,58.3,0
ST1085,20150502,89.1,61.3,0
ST1085,20150509,86.7,62.9,0
ST1085,20150516,84.6,64.8,0
ST1085,20150523,92.5,67,0
ST1085,20150530,96.2,73.1,0
ST1085,20150606,86.4,67,0
ST1085,20150613,91.4,69.6,0
ST1085,20150620,93.9,72.4,0
ST1085,20150627,90.8,71.4,0
ST1085,20150704,89.3,71.2,0
ST1085,20150711,91.7,72.6,0
ST1085,20150718,94.9,73.1,0
ST1085,20150725,97.8,75.2,0
ST1085,20150801,97.2,76.3,0
ST1085,20150808,101.3,80.2,0
ST1085,20150815,99.2,80.2,0
ST1085,20150822,97.5,78.5,0
ST1085,20150829,94.2,77.4,0
ST1085,20150905,95.4,75.1,0
ST1085,20150912,96.7,77.1,0
ST1085,20150919,95.4,76,0
ST1085,20150926,98.5,78.7,0
ST1085,20151003,92.3,73.8,0
ST1085,20151010,87.7,71.4,0
ST1085,20151017,90.5,70.1,0
ST1085,20151024,91.1,71.1,0
ST1085,20151031,79.7,65.4,0.02
ST1085,20151107,79.4,63.9,0.04
ST1085,20151114,77.4,60.3,0
ST1085,20151121,75.9,60.8,0
ST1085,20151128,78.3,58.1,0
ST1085,20151205,71.1,55.4,0
ST1085,20151212,68.4,51.3,3.9
ST1085,20151219,69.1,52.5,0.01
ST1085,20151226,68.6,51.8,0
ST1085,20160102,65.2,50.8,0.21
ST1085,20160109,69,54.4,0.04
ST1085,20160116,68.8,50.8,0.04
ST1085,20160123,64.9,49.4,0
ST1085,20160130,58.4,44.8,0.3
ST1085,20160206,68.2,51.4,0.02
ST1085,20160213,67.3,50.5,0
ST1085,20160220,84.3,60.3,0
ST1085,20160227,75.7,58.8,0
ST1085,20160305,82.3,60.7,0
ST1085,20160312,82.3,60.3,0
ST1085,20160319,79,60.5,0.56
ST1085,20160326,81.6,61.9,0.01
ST1085,20160402,76.6,58.3,0
ST1085,20160409,93.4,66.9,0
ST1085,20160416,85.4,65.6,0
ST1085,20160423,93.8,67,0
ST1085,20160430,93.9,67.1,0.02
ST1085,20160507,89.3,67.4,0
ST1085,20160514,94.9,71.2,0
ST1085,20160521,93.9,71.2,0
ST1085,20160528,89.1,68,0
ST1085,20160604,100.3,75.7,0
ST1085,20160611,95.2,71.2,0
ST1085,20160618,97.8,73.7,0
ST1085,20160625,100.2,77.2,0
ST1085,20160702,96.2,77,0
ST1085,20160709,95.7,77.2,0
ST1085,20160716,97.7,77.5,0
ST1085,20160723,94.4,76.8,0
ST1085,20160730,96,76.9,0
ST1085,20160806,98.4,78.8,0
ST1085,20160813,95,78,0
ST1085,20160820,95.3,77.1,0
ST1085,20160827,95.6,76.2,0
ST1085,20160903,92.8,76.6,0
ST1085,20160910,94.5,75.7,0
ST1085,20160917,93.4,75.7,0
ST1085,20160924,94.6,74.9,0
ST1085,20161001,88.1,70.5,0
ST1085,20161008,89.9,72.3,0
ST1085,20161015,91,71.6,0
ST1085,20161022,83.9,68.8,2.76
ST1085,20161029,85.1,69.3,0
ST1085,20161105,79,65.9,0
ST1085,20161112,82.6,64.1,0
ST1085,20161119,77.2,62.5,0
ST1085,20161126,76.4,59.1,0
ST1085,20161203,73.6,57.2,3.68
ST1085,20161210,71,54.1,0.05
ST1085,20161217,67.4,54.1,0.12
ST1085,20161224,64.4,51.1,0
ST1085,20161231,63.1,50.9,0
ST1085,20170107,63.4,48.9,0
ST1085,20170114,64,48.8,0
ST1085,20170121,67.7,50.2,0
ST1085,20170128,67.5,51.8,0
ST1085,20170204,63.8,47.7,0
ST1085,20170211,71.6,52.5,0
ST1085,20170218,62.3,50.1,0.13
ST1085,20170225,68.9,50.8,0.03
ST1085,20170304,75.8,58.1,0
ST1085,20170311,75.2,58.2,0
ST1085,20170318,72.7,57.4,0
ST1085,20170325,74.7,58.9,0
ST1085,20170401,80.6,61.5,0.03
ST1085,20170408,80.4,59.7,0
ST1085,20170415,79.3,62.3,0.21
ST1085,20170422,90,64.7,0
ST1085,20170429,82,62.4,0
ST1085,20170506,86.1,66.7,0.01
ST1085,20170513,95.7,68.7,0
ST1085,20170520,92.5,71.2,0
ST1085,20170527,91,68.8,0
ST1085,20170603,93.4,70.8,0
ST1085,20170610,99.1,76.1,0
ST1085,20170617,94.2,73.1,0
ST1085,20170624,94.2,74.2,0
ST1085,20170701,98.5,76.3,0
ST1085,20170708,98.1,78.5,0
ST1085,20170715,99.8,78.2,0
ST1085,20170722,97.1,78.4,0
ST1085,20170729,96.9,78.1,0
ST1085,20170805,96.8,77.6,0
ST1085,20170812,96.2,80.5,0
ST1085,20170819,96.3,79.1,0
ST1085,20170826,95.9,78.1,0
ST1085,20170902,93.6,76,0
ST1085,20170909,93.4,74.8,0
ST1085,20170916,95.5,75,0
ST1085,20170923,92.5,76,0
ST1085,20170930,88.7,71.2,0
ST1085,20171007,90.1,72,1.97
ST1085,20171014,84.4,69.5,0
ST1085,20171021,84.1,67.9,0
ST1085,20171028,84.7,68.1,0
ST1085,20171104,78.7,64.8,0
ST1085,20171111,77.1,61.4,0
ST1085,20171118,80,62.3,0
ST1085,20171125,72,59,0.04
ST1085,20171202,74.3,57.6,0
ST1085,20171209,70.6,55.6,0.01
ST1085,20171216,72.1,55.2,0
ST1085,20171223,77.5,62.7,0
ST1085,20171230,68.3,53.8,0
ST1085,20180106,66.9,55,0.03
ST1085,20180113,70.9,51.9,0
ST1085,20180120,67.3,53.7,0
ST1085,20180127,64.2,54.1,0.28
ST1085,20180203,67.6,50.9,0.01
ST1085,20180210,83.1,58.6,0
ST1085,20180217,70.2,56.2,0.17
ST1085,20180224,74,56.7,0.04
ST1085,20180303,77.5,58.2,0.06
ST1085,20180310,84.2,61.8,0
ST1085,20180317,77.2,59.1,0
ST1085,20180324,89.3,62.7,0
ST1085,20180331,80.7,59.5,0.12
ST1085,20180407,81.4,60.5,0.04
ST1085,20180414,83.9,64.1,0
ST1085,20180421,89.1,67.3,0
ST1085,20180428,81.4,63.4,0.24
ST1085,20180505,96.2,72.2,0
ST1085,20180512,88.5,69.1,0
ST1085,20180519,90.9,69.4,0
ST1085,20180526,101.7,77.5,0
ST1085,20180602,89.8,72.7,0
ST1085,20180609,95.1,73.5,0
ST1085,20180616,98.5,77.1,0
ST1085,20180623,97.4,77.2,0
ST1085,20180630,95.3,75.8,0
ST1085,20180707,96.5,76.2,0
ST1085,20180714,95.9,77.8,0
ST1085,20180721,96.9,77.7,0
ST1085,20180728,98.4,79.1,0
ST1085,20180804,96.8,78.8,0
ST1085,20180811,97.1,78.7,0
ST1085,20180818,95.8,77,0
ST1085,20180825,96.5,77.8,0
ST1085,20180901,94.1,76.7,0
ST1085,20180908,96.8,78.5,0
ST1085,20180915,92.2,76.5,0
ST1085,20180922,91.1,75.5,0
ST1085,20180929,93.3,74.2,0
ST1085,20181006,91.6,75.3,0
ST1085,20181013,85.2,70.4,0
ST1085,20181020,84.5,69.3,0
ST1085,20181027,86.5,70.6,0.02
ST1085,20181103,86.9,63.7,0
ST1085,20181110,78.7,64.2,0
ST1085,20181117,75.6,62,0
ST1085,20181124,78.3,61.7,0.08
ST1085,20181201,75.3,61.1,0
ST1085,20181208,69.8,57.8,0.16
ST1085,20181215,71.5,57.4,0
